feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Archaea.p__Euryarchaeota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Methanomassiliicoccaceae.g__Methanomassiliicoccus	Case_status	Case_status	0.425374327872928	0.153350154464189	724	54	0.00568271970251203	0.045603825612659
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella	Case_status	Case_status	0.555708128285483	0.201644101812711	724	99	0.00600137789361801	0.0469863976549117
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	total_seqs_scaled	total_seqs_scaled	0.166214544364756	0.0627851024929976	724	723	0.00828982684068016	0.0633579622823412
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	Case_status	Case_status	-1.4990879442178	0.577912559451366	724	518	0.00968036484811282	0.0711320228771535
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella	collection_method	collection_method	3.07921113198249	1.18820802326181	724	111	0.00975018382116746	0.0711320228771535
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea	total_seqs_scaled	total_seqs_scaled	0.22863575048794	0.0886649555135186	724	81	0.0101161989460449	0.0716000491881144
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	collection_method	collection_method	5.51921137041707	2.14460131800013	724	390	0.0102654369310321	0.0716000491881144
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	total_seqs_scaled	total_seqs_scaled	0.436603810539583	0.17013718283878	724	221	0.0104834962985713	0.0716000491881144
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Atopobium	Case_status	Case_status	0.418495372564104	0.164120807636836	724	54	0.0109807380081795	0.0719350387882777
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	total_seqs_scaled	total_seqs_scaled	0.411581892036528	0.16107893043882	724	425	0.0108184783487102	0.0719350387882777
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium	Case_status	Case_status	-0.778732198317772	0.307650177521142	724	669	0.0115781983401037	0.072874542493594
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	collection_method	collection_method	4.59812434591521	1.81298998131938	724	141	0.0114161579701459	0.072874542493594
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae.g__Catabacter	Case_status	Case_status	0.457378107170276	0.182028909135372	724	102	0.0121996737193841	0.0749764466319579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia	Case_status	Case_status	0.589030906538774	0.234911374330952	724	190	0.0123792886962423	0.0749764466319579
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	total_seqs_scaled	total_seqs_scaled	0.467987675858063	0.189216004152	724	378	0.0136169311233515	0.0794733616471969
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Mogibacterium	total_seqs_scaled	total_seqs_scaled	0.135142615926533	0.0546064880155448	724	62	0.0135586077107517	0.0794733616471969
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas	total_seqs_scaled	total_seqs_scaled	0.292978407696463	0.120309825040246	724	76	0.0151253304121381	0.0867005546838629
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Atopobium	collection_method	collection_method	2.20899324128404	0.927488095684889	724	54	0.0174920414543192	0.0985078124006396
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces	total_seqs_scaled	total_seqs_scaled	0.309133002907321	0.132311945406976	724	576	0.0197440865214699	0.102483677411877
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Gordonibacter	Case_status	Case_status	0.618352286846896	0.264546449662498	724	666	0.0196912277197539	0.102483677411877
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Butyricicoccus	Case_status	Case_status	-0.359862028045749	0.152614334551417	724	47	0.0186410073141904	0.102483677411877
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	total_seqs_scaled	total_seqs_scaled	0.351403897834798	0.150466022952842	724	620	0.0197943551387427	0.102483677411877
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella	total_seqs_scaled	total_seqs_scaled	0.41936261452757	0.178844515025204	724	543	0.0193057188032437	0.102483677411877
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas	collection_method	collection_method	3.3318413272296	1.45170589405589	724	76	0.0220128935372358	0.112160933737344
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella	Case_status	Case_status	0.344512810021056	0.153282490759663	724	44	0.0249057071402442	0.124917687375287
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified	total_seqs_scaled	total_seqs_scaled	0.270526356683227	0.121603347665303	724	170	0.026413151829784	0.130440334420933
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus	Case_status	Case_status	-0.886432153090842	0.404527114019736	724	287	0.0287512408335008	0.133755772573243
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	Case_status	Case_status	0.607447744892415	0.275196745501781	724	671	0.0276062760026265	0.133755772573243
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum	Case_status	Case_status	-0.917529118269975	0.418528309355586	724	423	0.0286790515989425	0.133755772573243
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	total_seqs_scaled	total_seqs_scaled	0.299391853213775	0.136231693877643	724	345	0.0282905755685417	0.133755772573243
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella	total_seqs_scaled	total_seqs_scaled	0.334536845552768	0.159561615501077	724	362	0.0363773822716795	0.162182495961238
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	total_seqs_scaled	total_seqs_scaled	0.271189588772873	0.128887395398442	724	671	0.0357175047933632	0.162182495961238
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea	collection_method	collection_method	2.24798000898628	1.06986639264184	724	81	0.0359723428312161	0.162182495961238
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus	total_seqs_scaled	total_seqs_scaled	0.337126895947266	0.163272052799808	724	277	0.0392978345650431	0.170499650460728
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella	total_seqs_scaled	total_seqs_scaled	0.277094730052677	0.134203260854639	724	183	0.0393052153710089	0.170499650460728
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified	Case_status	Case_status	0.682215858417701	0.334756601943871	724	671	0.0419203452132975	0.177058300177217
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea	Case_status	Case_status	0.38581721825239	0.189314921928164	724	81	0.0419184161602035	0.177058300177217
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Anaerofustis	Case_status	Case_status	0.297018175573061	0.146402140260684	724	81	0.0428479053815055	0.178625683473549
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	total_seqs_scaled	total_seqs_scaled	0.244410588319864	0.121026416213496	724	145	0.043807237169211	0.180283629888676
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	Case_status	Case_status	0.194421163925955	0.0969541680337614	724	43	0.0453059146244663	0.184091121448781
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella	total_seqs_scaled	total_seqs_scaled	0.373800358829525	0.190442010028115	724	243	0.0500535779951908	0.200839981705703
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Alloscardovia	collection_method	collection_method	1.79458928265825	0.939228422123881	724	64	0.056439283134174	0.21827722754301
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum	total_seqs_scaled	total_seqs_scaled	0.33148793204821	0.172538193257966	724	212	0.0550954956560153	0.21827722754301
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	total_seqs_scaled	total_seqs_scaled	-0.111400476889058	0.0582069706829778	724	721	0.0560331711654241	0.21827722754301
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella	Case_status	Case_status	0.751671436899344	0.40662642925274	724	243	0.0649318778666482	0.237544236564966
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella	collection_method	collection_method	3.47150718915073	1.87928510459037	724	188	0.0651211614259098	0.237544236564966
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	collection_method	collection_method	5.15945044511616	2.78925081014179	724	209	0.0647574373048404	0.237544236564966
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Case_status	Case_status	0.472664102069751	0.253591250245127	724	84	0.0627451329395256	0.237544236564966
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	collection_method	collection_method	-5.48651537268107	2.96551431419904	724	523	0.0647078213015444	0.237544236564966
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas	Case_status	Case_status	0.68697587298804	0.374123340016219	724	297	0.0667360441304165	0.240699664784985
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia	Case_status	Case_status	-0.534757756249945	0.297237172987113	724	283	0.0724223745791279	0.258306469332223
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Alloscardovia	Case_status	Case_status	0.297005048391077	0.166198281047063	724	64	0.0743495792362926	0.25941537972663
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	Case_status	Case_status	0.712358916367159	0.398560417300259	724	477	0.0743047250460482	0.25941537972663
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea	Case_status	Case_status	-0.572759089529362	0.321658143604391	724	646	0.075391964070051	0.260223875983724
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Coprobacter	Case_status	Case_status	-0.578033162145033	0.332121335308623	724	183	0.0822111764107154	0.273483052203928
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Case_status	Case_status	0.532787411069789	0.306554967720645	724	682	0.0826412961488506	0.273483052203928
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor	Case_status	Case_status	0.408192366759878	0.23365928690254	724	128	0.0810714401758203	0.273483052203928
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	total_seqs_scaled	total_seqs_scaled	0.166141895670063	0.0950251961953624	724	707	0.0808212583633552	0.273483052203928
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	collection_method	collection_method	4.13295400568141	2.40365482280548	724	426	0.0859630189366499	0.281572745700659
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus	total_seqs_scaled	total_seqs_scaled	0.191981434380285	0.116845681787487	724	348	0.100812487769787	0.310510431026358
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	Case_status	Case_status	-0.779281388773527	0.472300915858541	724	379	0.0993856300320628	0.310510431026358
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum	Case_status	Case_status	-0.60797223018474	0.368398702701408	724	212	0.0993155769763907	0.310510431026358
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	collection_method	collection_method	-1.16239584982358	0.702348311015751	724	721	0.0983575773229748	0.310510431026358
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	collection_method	collection_method	0.908634716743812	0.547912467487537	724	43	0.097680891311977	0.310510431026358
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor	total_seqs_scaled	total_seqs_scaled	0.19701822910897	0.119855282883504	724	696	0.10065387457915	0.310510431026358
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	total_seqs_scaled	total_seqs_scaled	0.402907019187352	0.245766384056505	724	523	0.101568832578715	0.310510431026358
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	collection_method	collection_method	-3.26316774104808	2.01012458440985	724	239	0.104948915274893	0.317816998143781
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Eggerthella	Case_status	Case_status	0.511948027950942	0.324803963629191	724	604	0.115424631653427	0.339920245511468
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Coprobacter	collection_method	collection_method	2.9718694802786	1.87690146823638	724	183	0.113771421928775	0.339920245511468
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas	total_seqs_scaled	total_seqs_scaled	0.302917972646676	0.192099017175394	724	329	0.11526133333123	0.339920245511468
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	total_seqs_scaled	total_seqs_scaled	0.168563196397325	0.108347365218007	724	708	0.120203062492855	0.34968541448173
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	Case_status	Case_status	0.266162751335431	0.171915268578323	724	54	0.122008618136928	0.34968541448173
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus	Case_status	Case_status	-0.240232418406025	0.154884407480877	724	80	0.121330735920931	0.34968541448173
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae.g__Catabacter	total_seqs_scaled	total_seqs_scaled	0.129927707699894	0.0852525779071249	724	102	0.127939660200934	0.363439211721237
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Case_status	Case_status	0.531834433678519	0.352331378716971	724	676	0.131616838083433	0.370605307234931
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter	total_seqs_scaled	total_seqs_scaled	0.101600110194538	0.0679857078473702	724	84	0.135500503764318	0.378223145289966
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Lawsonibacter	total_seqs_scaled	total_seqs_scaled	0.22658876201015	0.152985305633504	724	587	0.139013521648007	0.379811028855164
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum	collection_method	collection_method	-3.08415327279782	2.08191402504787	724	212	0.138936753772675	0.379811028855164
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Case_status	Case_status	0.524609861977685	0.35474288982366	724	472	0.139619007491929	0.379811028855164
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter	total_seqs_scaled	total_seqs_scaled	0.353711595512499	0.242236720101879	724	542	0.144674100329132	0.389238448608166
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter	total_seqs_scaled	total_seqs_scaled	0.214801425114846	0.147509183790981	724	204	0.145775963290101	0.389238448608166
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	Case_status	Case_status	-0.191343250455583	0.131708924589633	724	44	0.146722281251053	0.389238448608166
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	total_seqs_scaled	total_seqs_scaled	0.256152148757032	0.177591485638397	724	663	0.149633638110748	0.393708178963526
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Case_status	Case_status	0.329599445842666	0.23134025014248	724	708	0.154665995982581	0.402699011800394
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	total_seqs_scaled	total_seqs_scaled	0.384789467149888	0.270663246470885	724	518	0.155559742876165	0.402699011800394
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus	collection_method	collection_method	-3.19293549556346	2.28608479349732	724	287	0.162939316207002	0.418428164019582
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter	collection_method	collection_method	-2.46653215776483	1.77990410562984	724	204	0.166247166908905	0.423534449029829
